time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9200000000000013,1.2610925453952153,0.6212928964723616,13.97280265513695,0.14765773015795958,5.998928343060214,0.0,2.3506152020781936,1.191326398909199,3.232426133524754,0.08951319122517096,-0.14873907980130358,0.0,420.5597862700412,422.23842455401535,421.8085505467714,420.5005758917379
1.9800000000000013,1.40850419688183,0.6960016804017587,14.170792381363373,0.15320913323376129,5.989843238066754,0.0,2.563800166670542,1.299383980475698,3.366163724899192,0.09794695106984452,-0.1573940865484794,0.0,472.69406734559055,472.006399672979,473.52909724373467,474.18407145837267
2.0400000000000014,1.5682269251380783,0.7769660423046152,14.374563139714281,0.1591089324951973,5.980199060437705,0.0,2.7609894478660464,1.3998527321524201,3.4253503371649554,0.0990846803191502,-0.16842480068639457,0.0,451.174328936102,450.25847123404947,452.4826275217155,452.582324899804
2.1000000000000014,1.73910869207792,0.8636298935600045,14.579150411284932,0.16464993764200564,5.970450317952345,0.0,2.9357550056210187,1.489326161104417,3.3937215768911217,0.073392433762259,-0.15267025722144933,0.0,422.65483480099465,423.9838187491623,423.2776236822781,421.0679475471773
2.1600000000000015,1.9210274076861666,0.9559428406947217,14.783010908570338,0.16946082753664626,5.961329588519913,0.0,3.1288104136686323,1.5880519988143893,3.40097061828762,0.09113038535779105,-0.15072899836331508,0.0,437.475068895933,437.6145237245799,436.4487596758371,437.9320189750365
2.2200000000000015,2.1147513973554277,1.0542927603892238,14.987468716131671,0.17491218119570995,5.95239296296347,0.0,3.3292277543140223,1.690621312033302,3.413564281266355,0.09030158524724237,-0.14559699440880677,0.0,440.62305137855367,441.0261137302933,440.67694954806745,440.6154283217536
2.2800000000000016,2.320991833074343,1.1590579188664274,15.193616448475252,0.18084971465903976,5.943637416780703,0.0,3.545975626268198,1.801906019551202,3.4571249378836097,0.11224830961708065,-0.14659074992100377,0.0,453.0777603555427,452.97835989594296,451.7144510808263,453.48899286286934
2.3400000000000016,2.5399076439710537,1.2703580240514631,15.400991617232302,0.18743941370339723,5.934363359668026,0.0,3.7517365668589298,1.908517928595821,3.454626010204903,0.10449151945114404,-0.17953913391979667,0.0,441.0995855931242,438.3458728895303,439.2440578113558,438.6110239618662
2.4000000000000017,2.771038662784603,1.388008758695903,15.607396823370395,0.19374475035777117,5.923163945193618,0.0,3.9532976079603843,2.0135287420696475,3.424816137081858,0.10625682826442166,-0.2072724748192636,0.0,432.16521355224484,429.7848765304535,432.30403310372293,432.4627570901635
2.4600000000000017,3.0156997317769796,1.5126915479744418,15.815206118676407,0.20029596189786414,5.910380714857816,0.0,4.202871471347327,2.142898580096327,3.500752590956494,0.1144787805296625,-0.22826276032908055,0.0,469.84530418697375,468.1721258704498,469.2927446854543,469.9403540879652
2.520000000000002,3.2761996822811716,1.6455588836106523,16.029012210551272,0.2073159552746473,5.896624075456856,0.0,4.481334740169944,2.286347245036594,3.6242799180881304,0.12161342666740545,-0.23138355955677137,0.0,488.29979578166297,488.0197785079599,487.1340147565023,487.6782145386075
